job_company,job_date,job_salary,job_title
帝芃貿易有限公司,2019-04-17,"月薪 23,100~40,000元",程式設計師
大洋塑膠工業股份有限公司,2019-04-17,"月薪 32,000~48,000元",資訊部-系統專員
元鎂科技股份有限公司,2019-04-17,"月薪 30,000~45,000元",軟體工程師
台灣新光保全股份有限公司 (新光保全),2019-04-17,月薪面議（經常性薪資四萬(含)以上）,物聯網平台軟體工程師
台灣新光保全股份有限公司 (新光保全),2019-04-17,月薪面議（經常性薪資四萬(含)以上）,BA系統設計工程師
喬信公寓大廈管理維護有限公司(總公司),2019-04-17,月薪面議（經常性薪資四萬(含)以上）,資訊工程師【內湖區】
台灣特康有限公司,2019-04-17,"月薪 30,000~35,000元",技術支援工程師
葳騰科技股份有限公司,2019-04-17,月薪面議（經常性薪資四萬(含)以上）,C#.NET 資深程式設計師
蓋德科技股份有限公司,2019-04-17,月薪面議（經常性薪資四萬(含)以上）,軟體設計工程師
數捷科技有限公司,2019-04-17,"月薪 30,000~60,000元",應用開發工程師
五百戶科技有限公司,2019-04-17,"月薪 32,000~50,000元",Java 軟體工程師
數捷科技有限公司,2019-04-17,"月薪 30,000~60,000元",JAVA&JSP工程師
宏傑資訊股份有限公司,2019-04-17,"月薪 30,000~40,000元",JSP Web 軟體工程師
宏傑資訊股份有限公司,2019-04-17,面議（經常性薪資4萬含以上）,"JSP Web(具PM,SA,PG能力)資深工程師"
互動國際數位股份有限公司,2019-04-17,面議（經常性薪資4萬含以上）,網頁程式設計師(內湖)-71210
互動國際數位股份有限公司,2019-04-17,月薪面議（經常性薪資四萬(含)以上）,專案經理71200
宏頂科技股份有限公司(門禁監控.通訊),2019-04-17,"月薪 28,000~32,000元",通訊線路架設工程師
皮耶軟體科技股份有限公司,2019-04-17,"月薪 25,000~40,000元",軟體工程師或有興趣者
欣技資訊股份有限公司 (欣技資訊),2019-04-16,面議（經常性薪資4萬含以上）,軟體工程師(OS 2)
欣技資訊股份有限公司 (欣技資訊),2019-04-16,面議（經常性薪資4萬含以上）,Web開發工程師
欣技資訊股份有限公司 (欣技資訊),2019-04-16,面議（經常性薪資4萬含以上）,APP開發工程師(M)
欣技資訊股份有限公司 (欣技資訊),2019-04-16,面議（經常性薪資4萬含以上）,軟體工程師 Software Engineer(SW1、SW2、SW4)
欣技資訊股份有限公司 (欣技資訊),2019-04-16,面議（經常性薪資4萬含以上）,工業通訊軟韌體研發工程師
日盛金融控股股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,資深系統開發工程師(新金融商品處)
日盛金融控股股份有限公司,2019-04-16,"月薪 28,000~40,000元",金融交易系統工程師(新金融商品處)
富邦媒體科技股份有限公司(富邦momo),2019-04-16,"月薪 35,000~60,000元",5加2_網頁前端設計工程師
富邦媒體科技股份有限公司(富邦momo),2019-04-16,"月薪 35,000~60,000元",5加2_網站開發工程師(Java)
騰輝廣告有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Web前端工程師
國立臺灣大學,2019-04-16,"月薪 60,000元",【國立臺灣大學】重點產業高階人才培訓與就業計畫_天揚
國立臺灣大學,2019-04-16,"月薪 60,000元",【國立臺灣大學】重點產業高階人才培訓與就業計畫_英業達
全國公證檢驗股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,.NET Programmer 程式開發人員
碁曄科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,雲端開發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",SA20201 資深網頁設計師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",2019校園徵才~巨量資料及機器學習研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",2019校園徵才~雲端研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20228 通訊軟體研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20375 雲端研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20368 資深前端軟體工程師
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20367 資深雲端研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",2019校園徵才~網站程式設計師(開放雲端)
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20366 資深雲存儲系統Ceph軟體工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20365 雲存儲系統Ceph軟體工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20320 BIOS工程師(工業電腦)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20275 Data Scientist
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",AD30058 網站程式設計師(開放雲端)
廣州奇異果科技有限公司,2019-04-16,"月薪 50,000~70,000元",資深H5開發工程師
廣州奇異果科技有限公司,2019-04-16,"月薪 50,000~70,000元",資深U3d開發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",AD30040 軟體測試工程師(電腦中心)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",EN10035 品質技術工程師(PC)
廣州奇異果科技有限公司,2019-04-16,"月薪 60,000~100,000元",資深golang開發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",EN10172 韌體測試工程師(NB)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 24,100元","EN10143 軟體測試助理工程師(Robot,IoT)"
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",RD10019 UX Researcher/ Designer
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",AD30003 OA工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",AD30001 ERP數據開發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",AD30050_2 應用系統分析設計師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",AD30050_1 應用系統分析設計師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",AD30041 軟體開發工程師(APP)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",AD30050 應用系統分析設計師
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20387 知識工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20396 Windows系統分析工程師(NB)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20386 軟體設計工程師(物聯網產品)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",2019校園徵才~語音技術研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",AD30073 資深前端工程師
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20284 軟體研發工程師(AR)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",AD30072 大數據開發工程師(Python)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20070 Android 應用軟體研發工程師(手機)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20355 雲端數據應用軟體工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",RD10023 Web Front-end Engineer 前端工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",RD20232 應用軟體研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",2019校園徵才~深度學習研究工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",2019校園徵才~AI電腦視覺工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20385 自然語言處理研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20069_1 語音技術研發工程師(台北)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",EN10174 自動化軟體開發工程師(電競電腦)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20315 語音辨識軟體工程師(機器人)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20278 WINDOWS軟體研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20329_1 軟體工程師
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20376 資深後端軟體工程師
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20358 人工智慧軟體工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20362 Windows軟體研發工程師(NB)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",AD30068 Sr. Software Engineer
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20345 巨量資料及雲端應用研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20338 深度學習研究工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20258 軟韌體工程師(網通產品)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20242 軟韌體工程師(伺服器)
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20327 AI 電腦視覺工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20281 巨量資料及機器學習研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",RD10001 主機板設計中心_使用者體驗架構規劃設計師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20075 通訊研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20249 Windows 軟體工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20310 軟韌體研發工程師(ROG電競主機板)
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,RD20309 資深軟韌體研發工程師(ROG電競主機板)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",2019校園徵才~韌體工程師(NB)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",2019校園徵才~軟體研發工程師(NB)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",2019校園徵才~韌體工程師(電競主機板)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20304 韌體研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20055_1 韌體研發工程師(NB)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20055 韌體研發工程師(NB)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20080 韌體研發工程師(EC)
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 30,000~70,000元",RD20292 軟體研發工程師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",SA10100 PC軟體專案經理
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",SA10166 Software/Product Planner (Gaming)
華碩電腦股份有限公司(ASUS),2019-04-16,面議（經常性薪資4萬含以上）,SA10162 Robot軟體研發專案管理師
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 28,000~60,000元",SA10140 Software Product PM
華碩電腦股份有限公司(ASUS),2019-04-16,"月薪 24,100元",SA20195 電子商務網頁設計實習生
博倫思先進股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,軟體工程師
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,C0681 【friDay 影音】產品品管師
德安資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,前端設計資深工程師
德安資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Java資深後端工程師
德安資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,資深ERP軟體工程師(工作地點:台北)
德安資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Vue資深前端工程師
德安資訊股份有限公司,2019-04-16,"月薪 30,000~40,000元",ERP軟體工程師(工作地點:台北)
德安資訊股份有限公司,2019-04-16,"月薪 35,000~50,000元",Vue前端工程師
德安資訊股份有限公司,2019-04-16,"月薪 35,000~50,000元",C#.NET軟體工程師
康宏物流股份有限公司,2019-04-16,"月薪 60,000~100,000元",軟件工程師
花旗(台灣) 商業銀行股份有限公司(花旗銀行),2019-04-16,面議（經常性薪資4萬含以上）,IT Manager of Markets and Securities Services Application Support_企業金融資訊系統專案經理
國立臺灣大學,2019-04-16,"月薪 36,050~45,000元",臺大水工試驗所專任助理
悠遊卡股份有限公司,2019-04-16,面議（經常性薪資 4 萬含以上）,App開發工程師
阿瘦實業股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,系統工程師/專案主管
訊聯生物科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,5加2 IT-資深系統分析師
訊聯生物科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,5加2 IT-程式設計師
群策資訊股份有限公司,2019-04-16,"月薪 32,000~48,000元",雲端技術支援工程師
華藝互動科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,IOS系統開發工程師
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,C3811 Android 資深工程師
潤泰全球股份有限公司 （潤泰全球）,2019-04-16,面議（經常性薪資4萬含以上）,潤泰Fashion Cookie 「ERP後端開發工程師」
五福旅行社股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,資訊部-資深程式設計師
五福旅行社股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,資訊部-數據工程師
五福旅行社股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,資訊部-系統分析師
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Frontend Fullstack Engineer (CIH) - React.JS (美商，歡迎熱愛coding的人)
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,".NET SW Architect/Technical Lead（美商，歡迎熱愛 software technology 的人, 有機會至美國西岸出差）"
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Senior Java/C# Software Engineer（美商，有機會到美國出差） (MCDS)
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Senior Software Engineer - Data Platform (UPI) 美商
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,"Senior C# .NET Software Engineer (美商,有機會出差至美國)"
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Senior Software Engineer in Test / QA Engineer (美商，自由開放的組織文化)
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,"Frontend Fullstack Developer - React.js Node.js JavaScript (美商,自由開放的組織文化)"
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Software Engineer in Test / Software QA Engineer (Web Application) (美商，有機會至美國出差）
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Data Engineer (UPI) 美商
英諾瓦資訊科技服務有限公司,2019-04-16,面議（經常性薪資4萬含以上）,"Software Developer - Node.js (美商,有機會出差至美國)"
凌越資訊股份有限公司,2019-04-16,"月薪 28,000~29,000元",儲備軟體助理工程師
湛天創新科技股份有限公司,2019-04-16,"月薪 35,000~45,000元",108年研發替代役_Web 程式設計師（Java 與 JavaScript）
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,C3811 軟體工程師
亞星通股份有限公司,2019-04-16,時薪 150~180元,網路廣告程式分析與應用 兼職人員
香港商超凡有限公司(籌備中),2019-04-16,面議（經常性薪資4萬含以上）,研發工程師
台灣開端傳媒有限公司,2019-04-16,"月薪 60,000~80,000元",後端工程師 Backend Developer
台灣開端傳媒有限公司,2019-04-16,"月薪 60,000~80,000元",前端工程師 Frontend Developer
台灣開端傳媒有限公司,2019-04-16,"月薪 60,000~80,000元",iOS開發工程師
兆洋資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,[台北] 資安工程師
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,C3811 iOS 行動金融APP (資深)工程師
右鑫電子通信有限公司,2019-04-16,"月薪 43,000~70,000元",javascript軟體工程師
右鑫電子通信有限公司,2019-04-16,"月薪 43,000~70,000元",SIP 軟體工程師
日盛金融控股股份有限公司,2019-04-16,"月薪 24,000~39,999元",理財系統期貨開發工程師
花旗(台灣) 商業銀行股份有限公司(花旗銀行),2019-04-16,面議（經常性薪資4萬含以上）,Taiwan In-Country Production Support Analyst _約聘系統工程師
友勁科技股份有限公司,2019-04-16,"月薪 30,000~40,000元",測試工程師(DQAD1)
友勁科技股份有限公司,2019-04-16,"月薪 30,000~40,000元",測試工程師(DQAD2)
友勁科技股份有限公司,2019-04-16,"月薪 30,000~40,000元",測試高級/資深工程師(DQAD1)
友勁科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,測試高級工程師(DQAD2)
綺軒電子資訊有限公司(籌備處),2019-04-16,面議（經常性薪資4萬含以上）,Java軟體工程師(待優)
綺軒電子資訊有限公司(籌備處),2019-04-16,面議（經常性薪資4萬含以上）,Android開發工程師(待優)
綺軒電子資訊有限公司(籌備處),2019-04-16,面議（經常性薪資4萬含以上）,iOS開發工程師(待優)
綺軒電子資訊有限公司(籌備處),2019-04-16,"月薪 35,000~50,000元",高級測試工程師
綺軒電子資訊有限公司(籌備處),2019-04-16,面議（經常性薪資4萬含以上）,資深前端工程師(薪資福利優)
綺軒電子資訊有限公司(籌備處),2019-04-16,面議（經常性薪資4萬含以上）,PHP工程師(待優)
綺軒電子資訊有限公司(籌備處),2019-04-16,面議（經常性薪資4萬含以上）,C#軟體工程師(薪資福利優)
日盛金融控股股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,理財系統資深開發工程師
日盛金融控股股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,金融電子商務工程師(資訊處)
日盛金融控股股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,.NET 平台程式設計師
新光三越百貨股份有限公司,2019-04-16,"月薪 30,000~39,000元",UI/UX企劃人員(總公司)
華藝互動科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,PHP開發工程師
朔方科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,專案建置工程師
朔方科技有限公司,2019-04-16,"月薪 45,000~60,000元",專案經理/儲備幹部(網路管理/系統工程師)
三安科技有限公司,2019-04-16,"月薪 50,000~70,000元",JAVA軟體工程師
三安科技有限公司,2019-04-16,"月薪 50,000~90,000元",網站前端工程師
三安科技有限公司,2019-04-16,"月薪 50,000~90,000元",WEB測試工程師
三安科技有限公司,2019-04-16,"月薪 80,000~140,000元",資深WEB測試工程師
雲鼎數位科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,5加2_JAVA軟體工程師
日盛金融控股股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,研發支援部風控系統組資深開發專員
日盛金融控股股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,理財系統開發工程師-1
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,T3901 大數據資料科學家 經理
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,T3711 IOT資深後端工程師
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,T3711 IOT資深前端工程師
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,T3711 IOT-Android APP (資深)工程師
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,T3711 IOT- iOS APP (資深)工程師
友勁科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,軟體高級/資深工程師(S3)
國立臺灣大學,2019-04-16,"月薪 58,350~93,360元",國立台灣大學 人工智慧與機器人研究中心 誠徵博士後研究員乙名
廣州奇異果科技有限公司,2019-04-16,"月薪 60,000~150,000元",資深C++開發工程師
廣州奇異果科技有限公司,2019-04-16,"月薪 60,000~110,000元",資深Cocos2dx工程師
奕安資訊股份有限公司,2019-04-16,"月薪 30,000~40,000元",APP程式設計
奕安資訊股份有限公司,2019-04-16,"月薪 30,000~40,000元",程式設計師
奕安資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,系統分析師、軟體工程師
采鋐整合行銷股份有限公司,2019-04-16,"月薪 40,000~60,000元",軟體工程師
德安資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,雲端系統設計分析師(SA/SD)
日商優橋股份有限公司,2019-04-16,"月薪 40,000~45,000元",前端工程師(廣告事業部)
榮利科技股份有限公司,2019-04-16,"月薪 40,000元",C# .NET資深程式設計師
國立臺灣大學,2019-04-16,"月薪 40,000~60,000元",國立臺灣大學資訊工程學系MIR實驗室-電玩程式設計師、軟體設計工程師
香港商和記意得旅行社股份有限公司臺灣分公司,2019-04-16,"月薪 45,000~70,000元",Web Developer(Web開發人員)
富邦媒體科技股份有限公司(富邦momo),2019-04-16,"月薪 35,000~55,000元",D4000 網頁前端設計工程師
中晟達科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,【福利佳】H5遊戲開發工程師
友勁科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,軟體高級/資深工程師(S1_WiFi Router/EAP/Repeater)
網訊電通股份有限公司,2019-04-16,"月薪 46,000元",2019 IT儲備UX/服務設計師【完整兩年培訓計畫】
英丰寶資訊股份有限公司,2019-04-16,"月薪 35,000~40,000元",助理軟體工程師
英丰寶資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,軟體工程師
英丰寶資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,後端軟體工程師
國立臺灣大學,2019-04-16,"月薪 75,000~103,000元",國立臺灣大學人工智慧創新研究中心 誠徵博士後研究員
獨步新媒體有限公司,2019-04-16,"月薪 30,000~50,000元",網站開發工程師
國立臺灣大學,2019-04-16,"月薪 32,570~40,421元",國立臺灣大學圖書館徵聘工程師 (學士級約用幹事) 1名
耐德科技股份有限公司,2019-04-16,"月薪 33,000~45,000元",108年研發替代役-Java網路工程師
耐德科技股份有限公司,2019-04-16,"月薪 33,000~44,000元",108年研發替代役-資訊安全管理師
國泰健康管理顧問股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,F1202A-程式開發工程師~資訊系統部[台北市]
平成科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,iOS/Android APP 軟體工程師
華藝互動科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Android系統開發工程師
保力達股份有限公司,2019-04-16,"月薪 35,000~38,000元",程式設計師
國立臺灣大學,2019-04-16,"月薪 32,466~37,132元",國立臺灣大學土木系-專任研究助理(智慧鐵人創意競賽)
友勁科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,軟體資深工程師(S4D2_Cloud Based Enterprise WiFi AP)
友勁科技股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,軟體資深工程師(S4D1_Enterprise WiFi AP)
友勁科技股份有限公司,2019-04-16,"月薪 34,000~45,000元",軟體工程師(S4D2_Cloud Based Enterprise WiFi AP)
富邦媒體科技股份有限公司(富邦momo),2019-04-16,"月薪 35,000~70,000元",D4000 NoSQL & RDBMS 管理工程師
網訊電通股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,108年度[研發替代役]研發工程師
兆洋資訊股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,[台中/台北] Node.js 全端工程師
兆洋資訊股份有限公司,2019-04-16,"月薪 50,000~90,000元","[台北 / 台中 ] (Sr.) Frond-End Developer (資深)前端工程師 (Javascript, RWD)"
華藝互動科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,Web前端開發工程師
華藝互動科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,HTML5前端開發工程師
中晟達科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,【福利佳 具發展性】Cocos Creator 開發工程師
群策資訊股份有限公司,2019-04-16,"月薪 40,000~80,000元",前端工程師
中晟達科技有限公司,2019-04-16,面議（經常性薪資 4 萬含以上）,【薪優 福利佳】Web前端工程師
達愉軟件科技有限公司,2019-04-16,"月薪 30,000~80,000元",軟體測試工程師
達愉軟件科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,高級java工程師
達愉軟件科技有限公司,2019-04-16,"月薪 30,000~50,000元",初級java工程師
達愉軟件科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,中級java工程師
達愉軟件科技有限公司,2019-04-16,"月薪 30,000~100,000元",unity遊戲開發工程師 (高薪誠聘)
達愉軟件科技有限公司,2019-04-16,"月薪 40,000~120,000元",java程式設計師 (高薪誠聘)
台灣安麗莎醫療器材科技股份有限公司,2019-04-16,月薪面議（經常性薪資四萬(含)以上）,資深韌體開發工程師
遠傳電信股份有限公司,2019-04-16,"月薪 32,000~60,000元",T3711 雲端服務開發 Cloud Service 全端工程師(內湖)歡迎資訊系所新鮮人加入
遠傳電信股份有限公司,2019-04-16,面議（經常性薪資4萬含以上）,T3711 雲端服務自動化維運 SRE(內湖)
易品資訊股份有限公司,2019-04-16,"月薪 32,000~50,000元",PHP工程師
國立臺灣大學,2019-04-16,面議（經常性薪資4萬含以上）,科技部人工智慧技術與全幅健康照護聯合研究中心_全幅健康照護子中心 誠徵博士後研究員二名
台灣立訊精密有限公司,2019-04-16,面議（經常性薪資4萬含以上）,測試工程師
台灣立訊精密有限公司,2019-04-16,面議（經常性薪資4萬含以上）,韌體設計工程師
君悅徵信社,2019-04-16,"月薪 27,000元",網頁工程師
台灣立訊精密有限公司,2019-04-16,面議（經常性薪資4萬含以上）,音頻系統專案工程師
台灣立訊精密有限公司,2019-04-16,面議（經常性薪資4萬含以上）,音頻系統設計工程師
台灣立訊精密有限公司,2019-04-16,面議（經常性薪資4萬含以上）,軟體工程師/資深軟體工程師
台灣立訊精密有限公司,2019-04-16,面議（經常性薪資4萬含以上）,軟件開發工程師
台灣立訊精密有限公司,2019-04-16,面議（經常性薪資4萬含以上）,語音暨音頻音訊軟體工程師 (Audio)
傲勝遊戲股份有限公司,2019-04-16,"月薪 50,000~70,000元",TW.AS【Cocos Creator 遊戲開發工程師】（台北）
群策資訊股份有限公司,2019-04-16,"月薪 40,000~80,000元",後端工程師
依德科技股份有限公司,2019-04-16,"月薪 40,000~70,000元",軟體經理/軟體資深工程師
永豐餘投資控股股份有限公司,2019-04-16,月薪面議（經常性薪資四萬(含)以上）,Z2-Oracle ERP 開發工程師(台北)
三安科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,遊戲Server開發工程師
兆洋資訊股份有限公司,2019-04-16,"月薪 50,000~80,000元",[台北] PHP程式設計師
兆洋資訊股份有限公司,2019-04-16,"月薪 50,000~90,000元",[台北]全端開發工程師Full Stack Developer (PHP/MySQL/Laravel) Developer (5萬 至 9萬元)
創樂科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,資深C++軟體工程師
創樂科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,▲DBA(SQL Server)資料庫管理員
創樂科技有限公司,2019-04-16,面議（經常性薪資4萬含以上）,初階運維工程師-高薪優、需輪班
群策資訊股份有限公司,2019-04-16,"月薪 40,000~80,000元",全端工程師
遠傳電信股份有限公司,2019-04-16,月薪面議（經常性薪資四萬(含)以上）,E8701 數據應用資深工程師/副理
